Id,DegreeCentrality,Betweenness,PageRank,InfluenceScore
niklasflier,0.0005015045135406219,0.0,7.349677758179049e-05,0.00019390077413466525
CampbellEaston,0.0005015045135406219,0.0,7.349677758179049e-05,0.00019390077413466525
mytslastory,0.0005015045135406219,0.0,7.349677758179049e-05,0.00019390077413466525
2002Alex34,0.0005015045135406219,0.0,7.349677758179049e-05,0.00019390077413466525
PieknyT,0.0005015045135406219,0.0,7.349677758179049e-05,0.00019390077413466525
PierreTurgeon77,0.0005015045135406219,0.0,7.349677758179049e-05,0.00019390077413466525
Putin15656114,0.0005015045135406219,0.0,7.349677758179049e-05,0.00019390077413466525
dfbrownnz,0.0005015045135406219,0.0,7.349677758179049e-05,0.00019390077413466525
dozecat007,0.0005015045135406219,0.0,7.349677758179049e-05,0.00019390077413466525
JMVillalobos1,0.0003761283851554664,1.5721144625097863e-08,0.00024199414797189417,0.00019214976025523682
gwestr,0.0003761283851554664,0.0,0.00024083605157378446,0.00019185394769785934
fibercut,0.0003761283851554664,2.075191090512918e-06,0.0002374235120172015,0.00019183088924491876
zerohedge,0.0003761283851554664,0.0,0.00024030367649398502,0.0001917208539279095
beccher,0.0003761283851554664,0.0,0.00023614079667754511,0.0001906801339737995
stekkerauto,0.0003761283851554664,0.0,0.0002360510647387612,0.00019065770098910352
dr2okevin,0.00025075225677031093,0.0,0.00041010556547167227,0.0001902896812375269
RuffRidinNole,0.00025075225677031093,0.0,0.00041010556547167227,0.0001902896812375269
MailOnline,0.0003761283851554664,0.0,0.00022987824531197287,0.00018911449613240644
ex_zorz,0.0003761283851554664,0.0,0.00022987824531197287,0.00018911449613240644
RadaManojlovic_,0.0003761283851554664,0.0,0.0002194528141299607,0.0001865081383369034
StephenWealthy_,0.0003761283851554664,0.0,0.0002194528141299607,0.0001865081383369034
tesla_avs,0.0003761283851554664,0.0,0.0002179897781161212,0.00018614237933344354
waitbutwhy,0.0003761283851554664,0.0,0.00021424009853895462,0.0001852049594391519
iankim_TESLA,0.0003761283851554664,0.0,0.00021424009853895462,0.0001852049594391519
Amy_Siskind,0.0003761283851554664,0.0,0.00021424009853895462,0.0001852049594391519
profanostra,0.0003761283851554664,0.0,0.00021321236011501854,0.00018494802483316785
dani_elle831,0.0003761283851554664,0.0,0.00021314894681923166,0.00018493217150922114
pakpakchicken,0.0003761283851554664,0.0,0.00021189992828335132,0.00018461991687525106
Petrovi58613324,0.0003761283851554664,6.288457850039145e-08,0.00020815981463489854,0.00018371004229453803
juanif17,0.0003761283851554664,1.5721144625097863e-08,0.00020815981463489854,0.0001836911769209879
alancarroII,0.0003761283851554664,1.5721144625097863e-08,0.00020815981463489854,0.0001836911769209879
nypost,0.0003761283851554664,0.0,0.0002075380356362325,0.00018352944371347136
LKehley,0.0003761283851554664,0.0,0.00020555223922061113,0.000183032994609566
InsideEVs,0.0003761283851554664,0.0,0.00020381466735694246,0.00018259860164364884
ScottPolhamus,0.0003761283851554664,0.0,0.00020342376960279235,0.00018250087720511133
Cienciaymas_,0.0003761283851554664,0.0,0.00020277698600965128,0.00018233918130682606
RealisticBull,0.0003761283851554664,0.0,0.0001986019517659364,0.00018129542274589733
MikeSington,0.0003761283851554664,0.0,0.0001986019517659364,0.00018129542274589733
Osinttechnical,0.0003761283851554664,0.0,0.00019704183826220085,0.00018090539436996345
Bitcoin_Tesla,0.0003761283851554664,0.0,0.00019546984675406878,0.00018051239649293042
NovElection2024,0.0003761283851554664,0.0,0.00019431018217961013,0.00018022248034931575
DavidHundeyin,0.0003761283851554664,0.0,0.00018817652058392424,0.0001786890649503943
afpfr,0.0003761283851554664,0.0,0.00018817652058392424,0.0001786890649503943
makemoneycfa,0.00025075225677031093,0.0,0.00035865914062096783,0.0001774280750248508
seanhannity,0.0003761283851554664,0.0,0.00018296380499291815,0.00017738588605264278
GCRClassic,0.0003761283851554664,0.0,0.00018296380499291815,0.00017738588605264278
AtlantaStu,0.0003761283851554664,0.0,0.00018020817947064403,0.00017669697967207423
agusnox,0.0003761283851554664,0.0,0.00017983617563831452,0.00017660397871399185
Rogerasalways,0.0003761283851554664,3.1442289250195726e-08,0.0001777510894019121,0.00017609528407059132
NHRA,0.0003761283851554664,0.0,0.00017646752046120186,0.0001757618149197137
blinkist,0.0003761283851554664,0.0,0.00017580449815787113,0.00017559605934388102
fairchargeuk,0.0003761283851554664,0.0,0.00017462413298795682,0.00017530096805140242
Hummelfee5,0.0003761283851554664,0.0,0.00016916755022925958,0.0001739368223617281
Nickishields,0.0003761283851554664,0.0,0.00016674868494146833,0.0001733321060397803
Kristian_Jensen,0.0003761283851554664,0.0,0.00016576554471616436,0.0001730863209834543
aktienmessie,0.0003761283851554664,5.187977726282295e-07,0.00016071580093959445,0.00017203140414836314
RalphMa57830113,0.00025075225677031093,0.0,0.00033701721696514247,0.00017201759411089444
teslaloosa,0.0003761283851554664,0.0,0.00016107039951069262,0.0001719125346820864
Umbisam,0.0003761283851554664,0.0,0.00016057979098448028,0.0001717898825505333
Andst7,0.0003761283851554664,0.0,0.000158818457891895,0.00017134954927738698
HILITINGHOCKEY,0.0003761283851554664,0.0,0.00015837672486493248,0.00017123911602064636
matt_levine,0.0003761283851554664,0.0,0.00015690022703788778,0.00017086999156388518
MikeIsaac,0.0003761283851554664,0.0,0.00015690022703788778,0.00017086999156388518
seldo,0.0003761283851554664,0.0,0.00015690022703788778,0.00017086999156388518
RaceSonoma,0.0003761283851554664,0.0,0.00015687834227229522,0.00017086452037248703
aj_gar,0.0003761283851554664,0.0,0.00015635712372357325,0.00017073421573530654
hugo_fo,0.0003761283851554664,0.0,0.0001538613499526595,0.0001701102722925781
Nissan,0.0003761283851554664,0.0,0.00015375972275809258,0.00017008486549393637
senafan1901,0.0003761283851554664,0.0,0.00015249073078905538,0.00016976761750167707
BlackRock_UK,0.0003761283851554664,0.0,0.00015169087615012373,0.00016956765384194415
MacRumors,0.0003761283851554664,0.0,0.00015168751144688166,0.00016956681266613364
rsgnl,0.0003761283851554664,0.0,0.00015168751144688166,0.00016956681266613364
SosaUTD,0.0003761283851554664,0.0,0.00015064496832868047,0.00016930617688658335
labyrinthweaver,0.0003761283851554664,0.0,0.0001492778616989053,0.00016896440022913956
ICannot_Enough,0.0003761283851554664,0.0,0.00014884022417092845,0.00016885499084714535
IssaNourou,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
BruceChristie18,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
dwaynovichy,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
ExtrordinaryNga,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
calvsoed,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
AalapGaazmer,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
alatheane,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
JennBeautiful,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
kashishguptabtw,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
kryptodurant,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
FamilieNala,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
DudeVotes,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
IMAGIF_IDEAS,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
jimg1976,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
nicoleMletort,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
ISABELR00418554,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
jula7701,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
SerennosDuke,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
yamgang2004,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
_Passon_,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
lim_stock,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
decryption,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
toholio,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
HIThomasFranke,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
delilikvejack,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
Dunwael,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
GayCarBoys,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
Hallowyeen,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
GibbDesigner,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
HourADayGamer,0.00025075225677031093,0.0,0.0003243590896708612,0.00016885306228732412
mrlevine,0.0003761283851554664,0.0,0.0001457861784176316,0.0001680914794088211
btaylor,0.0003761283851554664,0.0,0.00014569473910400782,0.0001680686195804152
MercedesBenz,0.0003761283851554664,0.0,0.00014563931318697855,0.00016805476310115787
TeslaOwls,0.0003761283851554664,0.0,0.00014547872922257714,0.00016801461711005752
disinformatico,0.0003761283851554664,0.0,0.00014304408773932058,0.00016740595673924336
4adybug,0.0003761283851554664,0.0,0.00014304408773932058,0.00016740595673924336
teslatidbits,0.0003761283851554664,0.0,0.0001425420548375573,0.00016728044851380255
TeslaAndDoge,0.0003761283851554664,0.0,0.0001412620802648695,0.0001669604548706306
on_tesla,0.0003761283851554664,0.0,0.0001412620802648695,0.0001669604548706306
atsushi_model3,0.0003761283851554664,0.0,0.0001410063655294331,0.0001668965261867715
L_EVestbelle,0.0003761283851554664,0.0,0.00014010814756099381,0.00016667197169466168
ButTsla,0.0003761283851554664,0.0,0.00013976544345878461,0.00016658629566910937
iamgabesanchez,0.0003761283851554664,0.0,0.00013952242853784594,0.0001665255419388747
Marst84,0.0003761283851554664,0.0,0.00013604936467386344,0.0001656572759728791
Vanessa96154199,0.0003761283851554664,0.0,0.00013604936467386344,0.0001656572759728791
SquawkCNBC,0.0003761283851554664,0.0,0.00013558133062274277,0.00016554026746009893
brandonhassler,0.0003761283851554664,0.0,0.00013557677574057344,0.0001655391287395566
PeterMallouk,0.0003761283851554664,0.0,0.0001349402745452763,0.0001653800034407323
InoSaturn,0.0003761283851554664,0.0,0.00013488522444214085,0.00016536624091494843
dave_lakeside,0.0003761283851554664,0.0,0.0001347482302401888,0.00016533199236446042
Jawad_Dheini,0.0003761283851554664,0.0,0.00013448491632558887,0.00016526616388581045
nope_its_lily,0.0003761283851554664,0.0,0.00013432644354303765,0.00016522654569017263
JackScarlett17,0.0003761283851554664,0.0,0.0001343006234189103,0.0001652200906591408
TeslaTruckClub,0.0003761283851554664,0.0,0.00013395670844683555,0.00016513411191612212
marcelbohn,0.0003761283851554664,0.0,0.00013391765571908932,0.00016512434873418557
IONITY_EU,0.0003761283851554664,0.0,0.00013372007132827525,0.00016507495263648204
teslabros,0.0003761283851554664,0.0,0.0001332199906221009,0.00016494993245993846
bvaleblv,0.0003761283851554664,0.0,0.00013254550043458974,0.00016478130991306068
LifesatestAceit,0.0003761283851554664,0.0,0.00013240480234953778,0.00016474613539179767
_winston_FSD,0.0003761283851554664,0.0,0.00013240480234953778,0.00016474613539179767
TituTweets_,0.0003761283851554664,0.0,0.00013083664908285737,0.00016435409707512758
Starflag101,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
unpococlint,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
chris_eisener,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
k_salberta,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
SaaIli18,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
ykkoaIa,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
DayveDean,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
mohplaysrblx,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
OmniCurious,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
pixel_preet,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
stevelevine,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
jrj2tech,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
nowayouthh,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
Denna12_0,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
judgedent,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
amgarratt,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
konantower,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
9Nb56Mu2vkO6COa,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
kukreja_abhinav,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
powofcompound,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
dannyhawkins82,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
GacNikola,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
siwatanejo,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
Ben_deWaal,0.0003761283851554664,0.0,0.00012771145061370872,0.00016357279745784042
opensea,0.0003761283851554664,0.0,0.00012367734224781032,0.00016256427036636582
robertrosenfeld,0.0003761283851554664,0.0,0.0001233061286489356,0.00016247146696664712
BigTechAlert,0.0003761283851554664,0.0,0.0001204112179008452,0.00016174773927962453
ESGhound,0.0003761283851554664,0.0,0.00011992104480681713,0.00016162519600611752
garrettsite,0.0003761283851554664,0.0,0.00011936867478264399,0.00016148710350007421
JAbEVShQ7P3hGG4,0.0003761283851554664,0.0,0.0001192269059247967,0.0001614516612856124
Discretewolf,0.0003761283851554664,0.0,0.0001192269059247967,0.0001614516612856124
no2sin,0.0003761283851554664,0.0,0.0001192269059247967,0.0001614516612856124
eIenaneIe,0.0003761283851554664,0.0,0.00011519850230983913,0.000160444560381873
todisappear,0.0003761283851554664,0.0,0.00011519850230983913,0.000160444560381873
SOS_Lounge,0.0003761283851554664,0.0,0.00011102832983703427,0.0001594020172636718
Sonofdoge_,0.0003761283851554664,0.0,0.00011102832983703427,0.0001594020172636718
Metaverse_Expo,0.0003761283851554664,0.0,0.00011102832983703427,0.0001594020172636718
anne_cereda,0.0003761283851554664,0.0,0.00011071630713628715,0.00015932401158848502
Apple,0.0003761283851554664,0.0,0.00011058152564351945,0.0001592903162152931
NikitaSachdev01,0.0003761283851554664,0.0,0.00011039558772860813,0.00015924383173656525
JD88791146,0.0003761283851554664,0.0,0.00010998578671883305,0.0001591413814841215
SimeonidisSteve,0.0003761283851554664,0.0,0.00010863913164406189,0.0001588047177154287
CalBlack_,0.0003761283851554664,0.0,0.00010863913164406189,0.0001588047177154287
skegrom,0.0003761283851554664,1.5721144625097863e-08,0.00010724006690443453,0.0001584612399883719
sana37mmt2,0.0003761283851554664,0.0,0.00010724006690443453,0.00015845495153052187
RedNinjaOne,0.0003761283851554664,0.0,0.00010724006690443453,0.00015845495153052187
FERALROBOTS,0.0003761283851554664,0.0,0.00010724006690443453,0.00015845495153052187
IMxSTILLxLEGEND,0.0003761283851554664,0.0,0.00010724006690443453,0.00015845495153052187
kanevato,0.0003761283851554664,0.0,0.00010680526613562999,0.00015834625133832073
Jrclange,0.0003761283851554664,3.773074710023487e-07,0.0001061566280635682,0.00015833501480870622
TheMcKenziest,0.0003761283851554664,3.6158632637725086e-07,0.00010477307112782697,0.00015798283711692087
Rand0mNPC,0.0003761283851554664,1.5721144625097863e-08,0.00010477307112782697,0.00015784449104422002
sono106,0.0003761283851554664,1.5721144625097863e-08,0.00010477307112782697,0.00015784449104422002
chengyulee80,0.0003761283851554664,1.5721144625097863e-08,0.00010477307112782697,0.00015784449104422002
DunkenKBliths,0.0003761283851554664,1.5721144625097863e-08,0.00010477307112782697,0.00015784449104422002
StephenMajor,0.0003761283851554664,1.5721144625097863e-08,0.00010477307112782697,0.00015784449104422002
EVNow,0.0003761283851554664,0.0,0.00010411381943010557,0.00015767338966193962
JaimyFox,0.0003761283851554664,0.0,0.0001039915534494246,0.0001576428231667694
C_S_Skeptic,0.0003761283851554664,0.0,0.00010365428350686388,0.0001575585056811292
erikengheim,0.0003761283851554664,0.0,0.00010346158082662522,0.00015751033001106953
GriffinTheLege1,0.0003761283851554664,0.0,0.00010266851861743739,0.00015731206445877258
BunkFreamon,0.0003761283851554664,0.0,0.00010266851861743739,0.00015731206445877258
max_roi,0.0003761283851554664,0.0,0.00010265030352931623,0.00015730751068674227
Back2theshadow,0.0003761283851554664,0.0,0.00010259884808928783,0.00015729464682673517
LostInArtMagic,0.0003761283851554664,0.0,0.00010259884808928783,0.00015729464682673517
az_happyin,0.0003761283851554664,0.0,0.00010025785173133254,0.00015670939773724637
TeslaBest,0.0003761283851554664,0.0,9.960271567771711e-05,0.0001565456137238425
JohnPatman4,0.0003761283851554664,6.288457850039145e-08,9.9036371743569e-05,0.00015642918157170564
PaulShiel,0.0003761283851554664,0.0,9.912345732797474e-05,0.00015642579913640692
z93015667,0.0003761283851554664,0.0,9.797673569774734e-05,0.00015613911872885007
C_Holler,0.0003761283851554664,0.0,9.797673569774734e-05,0.00015613911872885007
Defnotaspoof,0.0003761283851554664,1.9179796442619394e-06,9.43476399458148e-05,0.00015599903664857172
dictionaryhill,0.0003761283851554664,0.0,9.738049265330925e-05,0.00015599005796774053
AstroPcfliu,0.0003761283851554664,0.0,9.688058785389384e-05,0.0001558650817678867
RealPontane,0.0003761283851554664,3.1442289250195726e-08,9.43476399458148e-05,0.000155244421706567
EE_Fakten,0.0003761283851554664,1.5721144625097863e-08,9.43476399458148e-05,0.00015523813324871697
hanstosti,0.0003761283851554664,0.0,9.43476399458148e-05,0.00015523184479086693
TeslarkMAN,0.0003761283851554664,0.0,9.43476399458148e-05,0.00015523184479086693
shaas42,0.0003761283851554664,0.0,9.43476399458148e-05,0.00015523184479086693
Ravoyd,0.0003761283851554664,0.0,9.43476399458148e-05,0.00015523184479086693
marcuswerther,0.0003761283851554664,0.0,9.43476399458148e-05,0.00015523184479086693
LentzFlorian,0.0003761283851554664,0.0,9.43476399458148e-05,0.00015523184479086693
BryanLam82,0.0003761283851554664,0.0,9.43476399458148e-05,0.00015523184479086693
jangel_13,0.0003761283851554664,0.0,9.43476399458148e-05,0.00015523184479086693
BeerPeak,0.0003761283851554664,0.0,9.43476399458148e-05,0.00015523184479086693
515rippinum,0.0003761283851554664,0.0,9.43476399458148e-05,0.00015523184479086693
Humpidumpi2,0.0003761283851554664,0.0,9.414982955838349e-05,0.00015518239219400911
MotorTrend,0.0003761283851554664,0.0,9.411610769212543e-05,0.00015517396172744458
TeslaClubFrance,0.0003761283851554664,0.0,9.310061478711381e-05,0.0001549200885011917
tweet_sanjukta,0.0003761283851554664,0.0,9.270208084086964e-05,0.00015482045501463064
jasper_saunders,0.0003761283851554664,0.0,9.169389382675717e-05,0.00015456840826110252
SaraJAwesome,0.0003761283851554664,0.0,9.169389382675717e-05,0.00015456840826110252
DMC_Ryan,0.0003761283851554664,0.0,9.169389382675717e-05,0.00015456840826110252
azulelectric_es,0.0003761283851554664,0.0,9.132648560717105e-05,0.000154476556206206
ChanBrosRun,0.0003761283851554664,0.0,9.07149858416176e-05,0.00015432368126481764
ECcoupling,0.0003761283851554664,9.432686775058717e-08,9.003230136887734e-05,0.0001541907408937328
andiefontaine23,0.0003761283851554664,0.0,8.92972663577273e-05,0.00015396925139384506
EvThat,0.0003761283851554664,3.1442289250195726e-08,8.913492435480872e-05,0.00015394124280881548
V3ry_Offensiv3,0.0003761283851554664,0.0,8.913492435480872e-05,0.0001539286658931154
dblcapcrimpin,0.0003761283851554664,6.288457850039145e-07,8.600729500020508e-05,0.00015339829686846607
Dom94656454,0.0003761283851554664,0.0,8.600729500020508e-05,0.0001531467585544645
GodNiz,0.0003761283851554664,0.0,8.600729500020508e-05,0.0001531467585544645
_KeitaJames,0.0003761283851554664,0.0,8.600729500020508e-05,0.0001531467585544645
fujijuu,0.0003761283851554664,0.0,8.392220876380265e-05,0.00015262548699536389
URAHypocrite911,0.0003761283851554664,0.0,7.685260170747986e-05,0.00015085808523128318
davidtayar5,0.0003761283851554664,4.7163433875293585e-08,7.557480159919112e-05,0.00015055750057776113
minusYCore,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Celtcat99,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
CescQuet,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Itstimeforplan2,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
ItsAndyRyan,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
arnabdotorg,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
armanifosso,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
DeanSheikh1,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
jeboylston,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
jcat17746037,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Investing_MyWay,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
KerbalNut,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
KeelKeel13,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Kdpointman,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
TwistNHook,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
KiaEV6GTline,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
mojosusan,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
motdl1,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
CarlSwartzen,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
CarmenMarsh20,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
monthy1_9,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
TotaGualion,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
KevinOtten14,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
john_cieslik,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
jomarbg,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
DavidJ62838693,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
juju_b3ats,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
alicelilly1,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
alva_jr1,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
KRLUV9,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
VinodKumar_1959,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
WahlstromCarl,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
mikewisewv,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
VeltonEvans,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
VictorRamus,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
K21_FX,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
mmomboisse,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
ChaphekarF1,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Checktaschu,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Vernon3Austin,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
mgscay,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
mgillet,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
michaelh331,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
VTP86,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Vales4O,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
UnfazedWil,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Kakkarotftw,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
KaizosCapital,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
KangFei10,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
TormentedLash,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
CharlesBeaston,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
NathanJames_FL,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
NicJongeling,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
NickCaige,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Ropster11,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Roy2928,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Runedscope1,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
National_Native,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Nikkilouderman,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
trustinthelordw,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
LaTrey42656396,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
not3worlds,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
nopoetjustice,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
KurzJohann,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
niranjanmann69,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
nukem384,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
LaxSharma11,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
TheFish23,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
TheMetalChef93,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
TheLifeandLega1,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
LeoOnAndroid,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Humlae20,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
itsArtienne,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
intrinsic_motiv,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
azoteprogresia,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
aznlilchino103,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
BussGusher,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
KoppSalad,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
ReverendHexar,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
KrdHaene,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
TomasMalecek1,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Ilanpeishi,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
ImZmanYT,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
ashishtiw11,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
Der_JoMa,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
multiplayer0000,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
ncRjZi6FmtBUaRU,0.0003761283851554664,0.0,7.349677758179049e-05,0.00015001912919986084
